contest_id,election_id,election_date,election_type,primary_party,question_text,question_type,office_id,office_name,office_modifier,district_id,district_type,district_name,candidate_id,candidate_name,retention_candidate_id,retention_candidate_name,division_id,division_type,division_name,vote_channel,is_winner,candidate_party_id,candidate_party_name,votes
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,657,Don Blankenship,,,2,County,Albany,,false,,,4
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,654,Joseph Kishore,,,2,County,Albany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,653,Roque “Rocky” De La Fuente,,,2,County,Albany,,false,,,2
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,651,Paul Hodges,,,2,County,Albany,,false,,,1
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,650,Phil Collins,,,2,County,Albany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,661,Dario Hunter,,,2,County,Albany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,649,Shawn Howard,,,2,County,Albany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,647,Kasey Wells,,,2,County,Albany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,655,David A. Martin,,,2,County,Albany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,658,Barbara Bellar,,,2,County,Albany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,648,John Manimas,,,2,County,Albany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,662,Richard Charles Montanye,,,2,County,Albany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,659,Joe McHugh,,,2,County,Albany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,10,Blank,,,2,County,Albany,,false,,,487
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,9,Void,,,2,County,Albany,,false,,,654
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,1,Total Votes,,,2,County,Albany,,false,,,154727
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,640,Joseph R. Biden and Kamala Harris,,,3,County,Allegany,,false,7,Democratic,5754
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,640,Joseph R. Biden and Kamala Harris,,,3,County,Allegany,,false,10,Working Families,294
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,641,Donald J. Trump and Michael R. Pence,,,3,County,Allegany,,true,8,Republican,13123
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,641,Donald J. Trump and Michael R. Pence,,,3,County,Allegany,,true,9,Conservative,1012
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,643,Jo Jorgensen and Jeremy Cohen,,,3,County,Allegany,,false,29,Libertarian,338
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,642,Howie Hawkins and Angela Nicole Walker,,,3,County,Allegany,,false,28,Green,88
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,644,Brock Pierce and Karla Ballard,,,3,County,Allegany,,false,18,Independence,92
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,656,Kanye West,,,3,County,Allegany,,false,,,1
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,645,Brian Carroll,,,3,County,Allegany,,false,,,10
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,646,Gloria La Riva,,,3,County,Allegany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,652,Jade Simmons,,,3,County,Allegany,,false,,,1
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,660,Mark Charles,,,3,County,Allegany,,false,,,2
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,657,Don Blankenship,,,3,County,Allegany,,false,,,1
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,654,Joseph Kishore,,,3,County,Allegany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,653,Roque “Rocky” De La Fuente,,,3,County,Allegany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,651,Paul Hodges,,,3,County,Allegany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,650,Phil Collins,,,3,County,Allegany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,661,Dario Hunter,,,3,County,Allegany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,649,Shawn Howard,,,3,County,Allegany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,647,Kasey Wells,,,3,County,Allegany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,655,David A. Martin,,,3,County,Allegany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,658,Barbara Bellar,,,3,County,Allegany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,648,John Manimas,,,3,County,Allegany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,662,Richard Charles Montanye,,,3,County,Allegany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,659,Joe McHugh,,,3,County,Allegany,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,10,Blank,,,3,County,Allegany,,false,,,109
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,9,Void,,,3,County,Allegany,,false,,,70
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,1,Total Votes,,,3,County,Allegany,,false,,,20895
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,640,Joseph R. Biden and Kamala Harris,,,431,County,Bronx,,true,7,Democratic,337789
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,640,Joseph R. Biden and Kamala Harris,,,431,County,Bronx,,true,10,Working Families,17585
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,641,Donald J. Trump and Michael R. Pence,,,431,County,Bronx,,false,8,Republican,62178
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,641,Donald J. Trump and Michael R. Pence,,,431,County,Bronx,,false,9,Conservative,5562
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,643,Jo Jorgensen and Jeremy Cohen,,,431,County,Bronx,,false,29,Libertarian,775
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,642,Howie Hawkins and Angela Nicole Walker,,,431,County,Bronx,,false,28,Green,1420
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,644,Brock Pierce and Karla Ballard,,,431,County,Bronx,,false,18,Independence,406
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,656,Kanye West,,,431,County,Bronx,,false,,,99
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,645,Brian Carroll,,,431,County,Bronx,,false,,,28
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,646,Gloria La Riva,,,431,County,Bronx,,false,,,18
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,652,Jade Simmons,,,431,County,Bronx,,false,,,14
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,660,Mark Charles,,,431,County,Bronx,,false,,,7
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,657,Don Blankenship,,,431,County,Bronx,,false,,,2
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,654,Joseph Kishore,,,431,County,Bronx,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,653,Roque “Rocky” De La Fuente,,,431,County,Bronx,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,651,Paul Hodges,,,431,County,Bronx,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,650,Phil Collins,,,431,County,Bronx,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,661,Dario Hunter,,,431,County,Bronx,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,649,Shawn Howard,,,431,County,Bronx,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,647,Kasey Wells,,,431,County,Bronx,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,655,David A. Martin,,,431,County,Bronx,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,658,Barbara Bellar,,,431,County,Bronx,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,648,John Manimas,,,431,County,Bronx,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,662,Richard Charles Montanye,,,431,County,Bronx,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,659,Joe McHugh,,,431,County,Bronx,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,10,Blank,,,431,County,Bronx,,false,,,5706
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,9,Void,,,431,County,Bronx,,false,,,810
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,1,Total Votes,,,431,County,Bronx,,false,,,432399
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,640,Joseph R. Biden and Kamala Harris,,,4,County,Broome,,true,7,Democratic,43966
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,640,Joseph R. Biden and Kamala Harris,,,4,County,Broome,,true,10,Working Families,3036
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,641,Donald J. Trump and Michael R. Pence,,,4,County,Broome,,false,8,Republican,40753
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,641,Donald J. Trump and Michael R. Pence,,,4,County,Broome,,false,9,Conservative,3038
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,643,Jo Jorgensen and Jeremy Cohen,,,4,County,Broome,,false,29,Libertarian,1103
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,642,Howie Hawkins and Angela Nicole Walker,,,4,County,Broome,,false,28,Green,432
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,644,Brock Pierce and Karla Ballard,,,4,County,Broome,,false,18,Independence,371
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,656,Kanye West,,,4,County,Broome,,false,,,27
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,645,Brian Carroll,,,4,County,Broome,,false,,,35
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,646,Gloria La Riva,,,4,County,Broome,,false,,,3
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,652,Jade Simmons,,,4,County,Broome,,false,,,2
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,660,Mark Charles,,,4,County,Broome,,false,,,3
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,657,Don Blankenship,,,4,County,Broome,,false,,,4
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,654,Joseph Kishore,,,4,County,Broome,,false,,,1
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,653,Roque “Rocky” De La Fuente,,,4,County,Broome,,false,,,1
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,651,Paul Hodges,,,4,County,Broome,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,650,Phil Collins,,,4,County,Broome,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,661,Dario Hunter,,,4,County,Broome,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,649,Shawn Howard,,,4,County,Broome,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,647,Kasey Wells,,,4,County,Broome,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,655,David A. Martin,,,4,County,Broome,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,658,Barbara Bellar,,,4,County,Broome,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,648,John Manimas,,,4,County,Broome,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,662,Richard Charles Montanye,,,4,County,Broome,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,659,Joe McHugh,,,4,County,Broome,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,10,Blank,,,4,County,Broome,,false,,,367
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,9,Void,,,4,County,Broome,,false,,,334
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,1,Total Votes,,,4,County,Broome,,false,,,93476
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,640,Joseph R. Biden and Kamala Harris,,,5,County,Cattaraugus,,false,7,Democratic,11310
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,640,Joseph R. Biden and Kamala Harris,,,5,County,Cattaraugus,,false,10,Working Families,569
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,641,Donald J. Trump and Michael R. Pence,,,5,County,Cattaraugus,,true,8,Republican,20291
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,641,Donald J. Trump and Michael R. Pence,,,5,County,Cattaraugus,,true,9,Conservative,1864
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,643,Jo Jorgensen and Jeremy Cohen,,,5,County,Cattaraugus,,false,29,Libertarian,450
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,642,Howie Hawkins and Angela Nicole Walker,,,5,County,Cattaraugus,,false,28,Green,113
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,644,Brock Pierce and Karla Ballard,,,5,County,Cattaraugus,,false,18,Independence,154
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,656,Kanye West,,,5,County,Cattaraugus,,false,,,4
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,645,Brian Carroll,,,5,County,Cattaraugus,,false,,,4
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,646,Gloria La Riva,,,5,County,Cattaraugus,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,652,Jade Simmons,,,5,County,Cattaraugus,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,660,Mark Charles,,,5,County,Cattaraugus,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,657,Don Blankenship,,,5,County,Cattaraugus,,false,,,1
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,654,Joseph Kishore,,,5,County,Cattaraugus,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,653,Roque “Rocky” De La Fuente,,,5,County,Cattaraugus,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,651,Paul Hodges,,,5,County,Cattaraugus,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,650,Phil Collins,,,5,County,Cattaraugus,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,661,Dario Hunter,,,5,County,Cattaraugus,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,649,Shawn Howard,,,5,County,Cattaraugus,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,647,Kasey Wells,,,5,County,Cattaraugus,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,655,David A. Martin,,,5,County,Cattaraugus,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,658,Barbara Bellar,,,5,County,Cattaraugus,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,648,John Manimas,,,5,County,Cattaraugus,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,662,Richard Charles Montanye,,,5,County,Cattaraugus,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,659,Joe McHugh,,,5,County,Cattaraugus,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,10,Blank,,,5,County,Cattaraugus,,false,,,164
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,9,Void,,,5,County,Cattaraugus,,false,,,94
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,1,Total Votes,,,5,County,Cattaraugus,,false,,,35018
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,640,Joseph R. Biden and Kamala Harris,,,6,County,Cayuga,,false,7,Democratic,15612
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,640,Joseph R. Biden and Kamala Harris,,,6,County,Cayuga,,false,10,Working Families,747
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,641,Donald J. Trump and Michael R. Pence,,,6,County,Cayuga,,true,8,Republican,17688
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,641,Donald J. Trump and Michael R. Pence,,,6,County,Cayuga,,true,9,Conservative,1944
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,643,Jo Jorgensen and Jeremy Cohen,,,6,County,Cayuga,,false,29,Libertarian,401
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,642,Howie Hawkins and Angela Nicole Walker,,,6,County,Cayuga,,false,28,Green,185
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,644,Brock Pierce and Karla Ballard,,,6,County,Cayuga,,false,18,Independence,163
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,656,Kanye West,,,6,County,Cayuga,,false,,,8
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,645,Brian Carroll,,,6,County,Cayuga,,false,,,2
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,646,Gloria La Riva,,,6,County,Cayuga,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,652,Jade Simmons,,,6,County,Cayuga,,false,,,1
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,660,Mark Charles,,,6,County,Cayuga,,false,,,1
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,657,Don Blankenship,,,6,County,Cayuga,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,654,Joseph Kishore,,,6,County,Cayuga,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,653,Roque “Rocky” De La Fuente,,,6,County,Cayuga,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,651,Paul Hodges,,,6,County,Cayuga,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,650,Phil Collins,,,6,County,Cayuga,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,661,Dario Hunter,,,6,County,Cayuga,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,649,Shawn Howard,,,6,County,Cayuga,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,647,Kasey Wells,,,6,County,Cayuga,,false,,,2
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,655,David A. Martin,,,6,County,Cayuga,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,658,Barbara Bellar,,,6,County,Cayuga,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,648,John Manimas,,,6,County,Cayuga,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,662,Richard Charles Montanye,,,6,County,Cayuga,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,659,Joe McHugh,,,6,County,Cayuga,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,10,Blank,,,6,County,Cayuga,,false,,,262
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,9,Void,,,6,County,Cayuga,,false,,,85
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,1,Total Votes,,,6,County,Cayuga,,false,,,37101
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,640,Joseph R. Biden and Kamala Harris,,,7,County,Chautauqua,,false,7,Democratic,21934
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,640,Joseph R. Biden and Kamala Harris,,,7,County,Chautauqua,,false,10,Working Families,1154
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,641,Donald J. Trump and Michael R. Pence,,,7,County,Chautauqua,,true,8,Republican,31135
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,641,Donald J. Trump and Michael R. Pence,,,7,County,Chautauqua,,true,9,Conservative,3718
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,643,Jo Jorgensen and Jeremy Cohen,,,7,County,Chautauqua,,false,29,Libertarian,756
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,642,Howie Hawkins and Angela Nicole Walker,,,7,County,Chautauqua,,false,28,Green,203
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,644,Brock Pierce and Karla Ballard,,,7,County,Chautauqua,,false,18,Independence,272
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,656,Kanye West,,,7,County,Chautauqua,,false,,,7
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,645,Brian Carroll,,,7,County,Chautauqua,,false,,,6
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,646,Gloria La Riva,,,7,County,Chautauqua,,false,,,1
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,652,Jade Simmons,,,7,County,Chautauqua,,false,,,6
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,660,Mark Charles,,,7,County,Chautauqua,,false,,,2
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,657,Don Blankenship,,,7,County,Chautauqua,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,654,Joseph Kishore,,,7,County,Chautauqua,,false,,,2
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,653,Roque “Rocky” De La Fuente,,,7,County,Chautauqua,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,651,Paul Hodges,,,7,County,Chautauqua,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,650,Phil Collins,,,7,County,Chautauqua,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,661,Dario Hunter,,,7,County,Chautauqua,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,649,Shawn Howard,,,7,County,Chautauqua,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,647,Kasey Wells,,,7,County,Chautauqua,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,655,David A. Martin,,,7,County,Chautauqua,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,658,Barbara Bellar,,,7,County,Chautauqua,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,648,John Manimas,,,7,County,Chautauqua,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,662,Richard Charles Montanye,,,7,County,Chautauqua,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,659,Joe McHugh,,,7,County,Chautauqua,,false,,,0
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,10,Blank,,,7,County,Chautauqua,,false,,,369
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,9,Void,,,7,County,Chautauqua,,false,,,206
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,1,Total Votes,,,7,County,Chautauqua,,false,,,59771
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,640,Joseph R. Biden and Kamala Harris,,,8,County,Chemung,,false,7,Democratic,15969
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,640,Joseph R. Biden and Kamala Harris,,,8,County,Chemung,,false,10,Working Families,667
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,641,Donald J. Trump and Michael R. Pence,,,8,County,Chemung,,true,8,Republican,20373
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,641,Donald J. Trump and Michael R. Pence,,,8,County,Chemung,,true,9,Conservative,1549
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,643,Jo Jorgensen and Jeremy Cohen,,,8,County,Chemung,,false,29,Libertarian,560
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,642,Howie Hawkins and Angela Nicole Walker,,,8,County,Chemung,,false,28,Green,117
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,644,Brock Pierce and Karla Ballard,,,8,County,Chemung,,false,18,Independence,162
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,656,Kanye West,,,8,County,Chemung,,false,,,6
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,645,Brian Carroll,,,8,County,Chemung,,false,,,5
308,5,2020-11-03T00:00:00Z,General,,,,,,,1,State,New York,646,Gloria La Riva,,,8,County,Chemung,,false,,,0
